Date	Sentiment_Daily	News_Volume
2026-03-03	0.1548	5
2026-03-04	0.0980	2
2026-03-05	0.1520	4
2026-03-06	0.0186	8
2026-03-07	0.1280	4
2026-03-08	0.0755	11
2026-03-09	-0.0263	71
2026-03-10	0.1494	14
2026-03-11	0.0963	87
2026-03-12	0.0225	24
2026-03-13	0.0417	3
2026-03-14	0.2903	3
2026-03-15	0.0250	7
2026-03-16	0.0771	93
2026-03-17	0.0453	3
2026-03-18	0.0115	13
2026-03-19	-0.0480	13
2026-03-20	0.1173	6
2026-03-21	0.1476	21
2026-03-22	0.0936	13
2026-03-23	0.0343	83
2026-03-24	0.0000	8
2026-03-25	0.1875	4
2026-03-26	-0.0150	5
2026-03-27	-0.0375	4
2026-03-28	0.0885	10
2026-03-29	0.0992	67
2026-03-30	0.1242	10
2026-03-31	0.0872	86
2026-04-01	0.0528	62
2026-04-02	0.1213	25
2026-04-03	0.0480	7
2026-04-04	0.1521	7
2026-04-05	0.4950	5
2026-04-06	0.0857	87
2026-04-07	0.0544	86
2026-04-08	0.0086	81
2026-04-09	-0.0037	81
2026-04-10	0.0000	1
2026-04-11	0.0532	12
2026-04-12	0.1352	5
2026-04-13	0.0787	7
2026-04-14	0.0745	92
2026-04-15	0.0556	83
2026-04-16	0.0332	80
2026-04-17	0.2425	10
2026-04-18	-0.3000	2
2026-04-19	0.0603	6
2026-04-20	0.0477	96
2026-04-21	0.0687	86
2026-04-22	0.0276	14
2026-04-23	0.0754	80
2026-04-24	0.3667	3
2026-04-25	0.0000	1
2026-04-26	0.0150	6
2026-04-27	0.0140	25
2026-04-28	0.0695	77
2026-04-29	0.0822	63
2026-04-30	0.0117	22
2026-05-01	-0.0250	1
2026-05-02	0.0795	4
2026-05-03	0.2382	4
2026-05-04	0.0228	83
2026-05-05	0.0850	21
2026-05-06	0.0577	91
2026-05-07	0.0311	88
2026-05-08	0.1688	4
2026-05-09	0.2134	5
2026-05-10	0.0804	10
2026-05-11	0.0547	79
2026-05-12	0.0321	14
2026-05-13	0.0246	20
2026-05-14	0.0104	64
2026-05-15	0.0251	7
2026-05-16	0.2290	3
2026-05-17	-0.1310	4
2026-05-18	0.0876	13
2026-05-19	0.0757	84
2026-05-20	-0.1640	2
2026-05-21	0.0194	5
2026-05-22	-0.0417	12
2026-05-23	0.0972	5
2026-05-24	0.3600	4
2026-05-25	-0.0154	7
2026-05-26	0.0624	92
2026-05-27	-0.0048	4
2026-05-28	-0.0525	17
2026-05-29	0.0348	75
2026-05-30	0.0107	6
2026-05-31	0.0971	9
2026-06-01	0.0496	87
2026-06-02	0.1875	4
2026-06-03	0.1250	1
2026-06-04	-0.0197	7
2026-06-05	0.0996	73
