Metric	Value
allTimeHigh	211.94
allTimeLow	49.32
ask	220.45
askSize	100
averageDailyVolume10Day	399910
averageDailyVolume3Month	595923
averageVolume	595923
averageVolume10days	399910
beta3Year	0.96
bid	199.98
bidSize	100
category	Global Large-Stock Blend
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	209.355
dayLow	208.27
dividendYield	1.4
epsTrailingTwelveMonths	8.81609
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	204.986
fiftyDayAverageChange	3.834015
fiftyDayAverageChangePercent	0.01870379
fiftyTwoWeekChangePercent	19.982815
fiftyTwoWeekHigh	211.94
fiftyTwoWeekHighChange	-3.119995
fiftyTwoWeekHighChangePercent	-0.014721124
fiftyTwoWeekLow	173.17
fiftyTwoWeekLowChange	35.65001
fiftyTwoWeekLowChangePercent	0.20586713
fiftyTwoWeekRange	173.17 - 211.94
firstTradeDateMilliseconds	1326378600000
fiveYearAverageReturn	0.114479706
fullExchangeName	NYSEArca
fulldayChange	-0.609985
fulldayChangePercent	-0.29126
fulldayPrice	208.82
fundFamily	iShares
fundInceptionDate	1326153600
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund generally will invest at least 80% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is designed to measure the performance of equity securities in the large and mid-capitalization segments of developed market countries.
longName	iShares MSCI World ETF
market	us_market
marketCap	1341566976
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_145945262
navPrice	209.86674
netAssets	7996919800.0
netExpenseRatio	0.24
open	209.15
postMarketChange	0.0
postMarketChangePercent	0.0
postMarketPrice	208.82
postMarketTime	1788219002
previousClose	209.43
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	-0.609985
regularMarketChangePercent	-0.29126
regularMarketDayHigh	209.355
regularMarketDayLow	208.27
regularMarketDayRange	208.27 - 209.355
regularMarketOpen	209.15
regularMarketPreviousClose	209.43
regularMarketPrice	208.82
regularMarketTime	1788206400
regularMarketVolume	568785
sharesOutstanding	6900000
shortName	iShares MSCI World ETF
sourceInterval	15
symbol	URTH
threeYearAverageReturn	0.2102882
totalAssets	7996919808
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	23.68624
trailingPegRatio	None
trailingThreeMonthNavReturns	4.20755
trailingThreeMonthReturns	4.20755
triggerable	True
twoHundredDayAverage	193.95465
twoHundredDayAverageChange	14.865356
twoHundredDayAverageChangePercent	0.07664347
typeDisp	ETF
volume	568785
yield	0.0139999995
ytdReturn	10.38391
